UID,Tag
104132,0.000769405
104133,0.010944206
104134,0.001385954
104135,0.002874972
104136,0.005520957
104137,0.004141388
104138,0.0017532
104139,0.038192482
104140,0.009153415
104141,0.00361042
104142,0.200684048
104143,0.004240448
104144,1
104145,0.001663441
104146,0.089511662
104147,0.068806163
104148,0.002055261
104149,0.00510174
104150,0.001946783
104151,0.002011871
104152,0.008947692
104153,0.005468728
104154,0.001502456
104155,0.002056829
104156,0.002214837
104157,0.008311841
104158,0.110650131
104159,0.06677767
104160,0.000653524
104161,0.972748507
104162,0.042795942
104163,0.004507703
104164,0.210808057
104165,0.011643855
104166,0.010053629
104167,0.014698442
104168,0.003009327
104169,0.004682115
104170,0.002136349
104171,0.091425085
104172,0.002540978
104173,0.00336729
104174,0.004105921
104175,0.001544731
104176,0.002456614
104177,0.002580726
104178,0.07837123
104179,0.002161484
104180,0.001245666
104181,0.01814172
104182,0.005109339
104183,0.000640596
104184,0.006045849
104185,0.002557481
104186,0.001852058
104187,0.1416397
104188,0.118145608
104189,0.0073207
104190,0.009572245
104191,0.416372137
104192,0.001068842
104193,0.021736622
104194,0.067780303
104195,0.462459652
104196,0.015843075
104197,0.060787294
104198,0.717537909
104199,1
104200,0.006743678
104201,0.379910618
104202,0.001486644
104203,0.005306941
104204,0.005819648
104205,0.220144767
104206,0.002564764
104207,0.001040843
104208,0.056914954
104209,0.001133943
104210,0.002225553
104211,0.001003856
104212,0.000856751
104213,0.002043839
104214,0.005645136
104215,0.001698636
104216,0.006233648
104217,0.001004171
104218,0.00185348
104219,0.004457225
104220,0.010148493
104221,0.000687012
104222,0.834448689
104223,0.00402417
104224,0.8212819
104225,0.000769372
104226,0.002685407
104227,1
104228,0.008970136
104229,0.001058401
104230,0.018364475
104231,0.002020887
104232,0.000758507
104233,0.001656528
104234,0.001537709
104235,0.07935121
104236,0.001104007
104237,0.002175866
104238,0.075426067
104239,0.890399645
104240,0.001385696
104241,0.071528971
104242,1
104243,0.000991365
104244,0.001322182
104245,0.002002111
104246,0.001696148
104247,0.000851718
104248,0.05795259
104249,0.001184359
104250,0.004401129
104251,0.019721192
104252,0.033815534
104253,0.137328447
104254,0.001846808
104255,0.004124192
104256,0.003963043
104257,0.587114709
104258,0.012172347
104259,0.001508135
104260,0.001830577
104261,0.001755421
104262,0.001991594
104263,0.001511293
104264,0.001777657
104265,0.003351514
104266,0.001181933
104267,0.482661186
104268,0.001395005
104269,0.313647504
104270,0.185898751
104271,0.001861092
104272,0.001338712
104273,0.000718603
104274,0.00612296
104275,0.002212584
104276,0.001955341
104277,0.003337209
104278,0.010318063
104279,1
104280,0.001548447
104281,0.001937105
104282,0.003699848
104283,0.00230597
104284,0.002133792
104285,0.003055601
104286,0.038209254
104287,0.002522989
104288,1
104289,0.000662049
104290,0.001348199
104291,1
104292,0.086243576
104293,0.001256308
104294,0.001250654
104295,1
104296,0.005165104
104297,0.001661129
104298,0.773840171
104299,0.017972707
104300,0.003033858
104301,0.104279365
104302,0.002006108
104303,0.001253799
104304,0.001838996
104305,0.004153451
104306,0.002223941
104307,0.001230127
104308,0.006159652
104309,0.000560786
104310,0.003325326
104311,0.004489014
104312,0.005529509
104313,0.001359044
104314,0.016986492
104315,0.00116614
104316,0.00411546
104317,0.001901176
104318,0.002782009
104319,0.003903188
104320,0.00057513
104321,0.018134451
104322,0.001824471
104323,0.009319498
104324,0.002750294
104325,0.108164001
104326,0.026881885
104327,0.007023777
104328,0.91107966
104329,0.002182257
104330,0.004108729
104331,0.003925823
104332,0.015373586
104333,0.001905935
104334,0.026947238
104335,0.002386377
104336,0.218391063
104337,0.055889019
104338,0.002420321
104339,0.817591304
104340,0.00368804
104341,0.002322921
104342,0.001090437
104343,0.000745433
104344,0.00229286
104345,0.739158967
104346,0.005120779
104347,0.002148852
104348,0.00087952
104349,0.002129328
104350,0.025675101
104351,0.001408186
104352,0.001908013
104353,0.003618008
104354,0.001520943
104355,0.001542995
104356,0.002932302
104357,0.016265732
104358,0.001053163
104359,0.001622367
104360,0.00143112
104361,0.001518454
104362,0.000743662
104363,0.000772262
104364,0.001690892
104365,1
104366,0.000789077
104367,0.004515278
104368,0.45949406
104369,0.001710564
104370,0.00422268
104371,0.004696995
104372,0.002036006
104373,0.001503978
104374,0.000907084
104375,0.025273422
104376,0.001729043
104377,0.591355252
104378,0.316271883
104379,0.0401331
104380,0.000612353
104381,0.00125969
104382,0.005874219
104383,0.010918126
104384,0.000916773
104385,0.001685336
104386,0.036076085
104387,0.021483905
104388,0.00598569
104389,0.002587106
104390,0.001841601
104391,0.003188086
104392,1
104393,0.192015002
104394,0.002262662
104395,0.002461908
104396,0.002285034
104397,0.001663298
104398,0.002440668
104399,0.006706493
104400,0.001610813
104401,0.01325596
104402,0.001015131
104403,0.002409152
104404,0.015174626
104405,0.010838614
104406,0.408855947
104407,0.005615259
104408,0.000555151
104409,1
104410,0.002879072
104411,0.161808948
104412,1
104413,0.003518471
104414,0.006108394
104415,0.007705787
104416,0.005609246
104417,0.003081357
104418,0.000579325
104419,0.002242923
104420,0.001783545
104421,0.332790858
104422,0.002622727
104423,0.001129954
104424,0.000614936
104425,0.001675222
104426,0.007304295
104427,0.001049341
104428,0.003944206
104429,0.001547058
104430,0.002541271
104431,0.079189773
104432,0.046496142
104433,0.001910458
104434,0.005140904
104435,0.093522117
104436,0.788133
104437,0.000894331
104438,0.018486752
104439,0.00151604
104440,0.002077625
104441,0.003989291
104442,0.004195929
104443,0.002759452
104444,0.005403844
104445,0.056429457
104446,0.010691601
104447,0.002337955
104448,0.003125301
104449,0.003110438
104450,0.007038893
104451,0.666230171
104452,0.002726735
104453,0.185253361
104454,0.001468533
104455,0.001584338
104456,0.00193122
104457,0.002748391
104458,0.465436836
104459,0.000715069
104460,0.144616295
104461,0.001529178
104462,0.004305274
104463,0.001300386
104464,0.000345397
104465,0.259970224
104466,0.00116116
104467,0.002087971
104468,0.001251384
104469,0.001232316
104470,0.001757807
104471,1
104472,0.005164958
104473,0.001395869
104474,0.001827935
104475,0.006786045
104476,1
104477,0.88800156
104478,0.000770584
104479,0.006710672
104480,0.001234438
104481,0.373790318
104482,0.002642548
104483,0.003582325
104484,0.002208404
104485,0.004939305
104486,0.007400443
104487,0.015031631
104488,0.026558343
104489,0.002924365
104490,0.001815136
104491,0.309888023
104492,0.005952794
104493,1
104494,0.056727769
104495,0.014004039
104496,0.035484367
104497,0.00280469
104498,0.539809023
104499,0.002214866
104500,0.008725082
104501,0.001042244
104502,0.000556652
104503,0.006151643
104504,0.003262087
104505,0.006522599
104506,0.042772809
104507,0.623427695
104508,0.002170806
104509,0.925983564
104510,0.000598125
104511,0.003739116
104512,0.001991895
104513,0.001536588
104514,0.072700574
104515,0.002339313
104516,0.010189666
104517,0.001351361
104518,0.000890489
104519,0.001290155
104520,0.001315923
104521,0.003807821
104522,0.001045756
104523,0.000769662
104524,0.001724651
104525,0.002024647
104526,0.001078769
104527,0.001764721
104528,0.00143741
104529,0.003104989
104530,0.001101054
104531,0.005937917
104532,0.812344462
104533,0.012973345
104534,0.000969715
104535,0.000708126
104536,1
104537,0.002590438
104538,0.001838503
104539,0.003196917
104540,0.123923349
104541,0.002159948
104542,0.006700822
104543,0.003396805
104544,0.005877321
104545,1
104546,0.001042615
104547,0.000561859
104548,0.005639752
104549,0.000884896
104550,0.00861619
104551,0.001260322
104552,0.0058781
104553,0.003751356
104554,0.00143543
104555,0.004621847
104556,0.002323459
104557,0.004999934
104558,0.001793916
104559,0.000725611
104560,0.001094316
104561,0.068813157
104562,0.00489791
104563,0.001102494
104564,0.001677406
104565,0.001894136
104566,0.142902868
104567,0.001403617
104568,0.002599925
104569,0.000947895
104570,0.004506352
104571,0.002070679
104572,0.005488728
104573,0.003683267
104574,0.00702333
104575,0.005336616
104576,0.000926159
104577,0.379602399
104578,0.015388938
104579,0.004409735
104580,0.037440704
104581,0.021059511
104582,0.002480038
104583,0.002596138
104584,0.008445938
104585,0.004597029
104586,1
104587,0.056330057
104588,0.001997669
104589,0.001131288
104590,0.045035092
104591,0.579325377
104592,0.039659051
104593,1
104594,0.001728165
104595,0.001349589
104596,0.001378042
104597,0.001434386
104598,0.001265171
104599,0.003107635
104600,1
104601,0.001028538
104602,0.019869982
104603,0.001649523
104604,1
104605,0.00407669
104606,0.002405045
104607,0.032127543
104608,0.01434779
104609,0.012729985
104610,0.771548607
104611,0.01728059
104612,0.242444677
104613,0.007229477
104614,0.127647341
104615,0.113180988
104616,0.117162835
104617,0.010215465
104618,0.025015608
104619,0.000777491
104620,0.000613594
104621,0.002414536
104622,0.004110157
104623,0.322172892
104624,0.002357511
104625,0.001248714
104626,0.014915406
104627,0.002204053
104628,0.001984203
104629,0.031532791
104630,0.052932084
104631,0.014630572
104632,0.017973628
104633,0.028199683
104634,0.056411563
104635,0.024885976
104636,0.002776337
104637,0.00229243
104638,0.005230224
104639,0.008863314
104640,0.974599326
104641,0.011172913
104642,0.001630418
104643,0.173590139
104644,0.001477174
104645,0.000912854
104646,0.201005424
104647,0.005448427
104648,0.000802617
104649,0.001849522
104650,1
104651,0.002911928
104652,0.006290337
104653,0.002792436
104654,0.001822105
104655,0.001658267
104656,0.119625811
104657,0.038189733
104658,0.001499479
104659,0.001390105
104660,0.001049937
104661,0.00150661
104662,0.001601957
104663,0.21087222
104664,0.0027104
104665,0.000809999
104666,0.000680089
104667,0.014682289
104668,0.008299773
104669,0.11591339
104670,0.005945697
104671,0.009724912
104672,0.001637034
104673,0.004744894
104674,0.015784982
104675,0.001718591
104676,0.001319997
104677,1
104678,0.000800093
104679,0.000951184
104680,0.001635322
104681,0.031686183
104682,0.001387156
104683,0.027678948
104684,0.003458308
104685,0.019690221
104686,0.000909281
104687,0.194857401
104688,0.00372528
104689,0.00386988
104690,0.002061545
104691,0.508112747
104692,0.007686789
104693,0.001962527
104694,0.00649506
104695,0.000932762
104696,0.005067148
104697,1
104698,0.009387919
104699,0.005856726
104700,0.006942868
104701,0.002856316
104702,0.046967935
104703,0.0057414
104704,0.001006067
104705,0.46905915
104706,0.003732532
104707,0.000696379
104708,0.000976257
104709,0.101403965
104710,0.004168984
104711,0.001723941
104712,0.012879487
104713,0.006682598
104714,0.014970933
104715,0.000673541
104716,0.001546315
104717,1
104718,1
104719,0.001219897
104720,0.223251013
104721,0.001869256
104722,0.000715343
104723,0.004294152
104724,0.002410456
104725,0.006170578
104726,0.065630869
104727,0.02412357
104728,0.004578391
104729,0.004030355
104730,0.002405103
104731,0.009410825
104732,0.003363635
104733,0.001643594
104734,0.000548314
104735,0.002562428
104736,0.083504279
104737,0.002297452
104738,0.00114273
104739,0.308089198
104740,0.003152848
104741,0.001142227
104742,0.004451016
104743,0.003096629
104744,0.003152819
104745,0.990360815
104746,0.006481519
104747,0.785491126
104748,0.001707482
104749,0.00465546
104750,0.003077859
104751,0.002214506
104752,0.002397701
104753,1
104754,0.000540199
104755,0.230230354
104756,0.002158136
104757,0.001310204
104758,0.001152535
104759,0.004029007
104760,0.002934155
104761,0.002980878
104762,0.000942175
104763,0.000724278
104764,0.074634093
104765,0.00743792
104766,0.002151639
104767,0.004664075
104768,0.002123593
104769,0.001748727
104770,0.000872131
104771,0.002037892
104772,0.002012729
104773,0.035864836
104774,0.022642293
104775,0.108480317
104776,0.004367617
104777,0.005351614
104778,0.902124915
104779,0.004770517
104780,0.002156961
104781,0.005479628
104782,0.008089406
104783,0.004533601
104784,0.004208766
104785,1
104786,0.57037144
104787,0.00091688
104788,0.002287505
104789,0.002542083
104790,0.895884424
104791,0.003383102
104792,0.019880902
104793,0.002419246
104794,0.004224807
104795,0.006844711
104796,1
104797,1
104798,0.001688858
104799,0.001197524
104800,0.074650305
104801,0.085989697
104802,0.001456751
104803,0.002877501
104804,0.001271013
104805,0.16149864
104806,0.001422645
104807,0.004641564
104808,0.001713751
104809,0.003834422
104810,0.007150868
104811,0.002387862
104812,0.000575301
104813,0.017390136
104814,0.010560208
104815,0.003846131
104816,0.000571437
104817,0.001333792
104818,0.033285156
104819,0.000857174
104820,0.218733332
104821,0.00349173
104822,0.003780633
104823,0.009387477
104824,0.002044516
104825,0.004116225
104826,1
104827,0.129790019
104828,0.001990817
104829,0.001914898
104830,0.002238688
104831,0.005057959
104832,0.002043893
104833,0.211005921
104834,0.001186569
104835,0.00181256
104836,0.000593761
104837,0.001074139
104838,0.009209585
104839,0.002400259
104840,0.003393432
104841,1
104842,0.492169048
104843,0.021277185
104844,0.967150634
104845,0.009542406
104846,0.003398249
104847,0.061478767
104848,0.001748774
104849,0.005996377
104850,0.007059616
104851,0.001812118
104852,0.011631023
104853,0.001957058
104854,0.081670956
104855,0.001645621
104856,1
104857,0.001920106
104858,0.987732852
104859,0.014377367
104860,0.00119853
104861,0.00096573
104862,0.001206944
104863,0.001721181
104864,1
104865,0.003204446
104866,0.001757385
104867,0.001717407
104868,0.00516844
104869,0.054905199
104870,0.002504324
104871,0.05089054
104872,0.00265713
104873,0.009431405
104874,0.026336671
104875,0.705145258
104876,0.611590429
104877,0.002271596
104878,0.004814714
104879,0.10618999
104880,0.933913929
104881,0.728663895
104882,0.002013737
104883,0.008861997
104884,1
104885,0.003763865
104886,0.001465981
104887,0.007987548
104888,0.000741692
104889,0.011494609
104890,0.001504067
104891,0.002645884
104892,0.001609195
104893,0.001093266
104894,0.007062064
104895,0.057450394
104896,0.001447942
104897,0.003635019
104898,0.00359469
104899,0.040117279
104900,0.006577697
104901,0.109383101
104902,0.112053869
104903,0.097992076
104904,0.000941302
104905,0.000788649
104906,0.001780871
104907,0.00378274
104908,1
104909,0.001455526
104910,0.003226317
104911,0.001214327
104912,0.002837076
104913,0.17256013
104914,1
104915,0.001789605
104916,1
104917,0.080611701
104918,0.001820889
104919,0.137257455
104920,0.001226371
104921,0.120025631
104922,0.013478505
104923,0.046031802
104924,0.005087702
104925,0.002206786
104926,0.846437419
104927,0.000673923
104928,0.005912287
104929,0.002994087
104930,0.003913848
104931,0.002903251
104932,0.002805075
104933,0.03118709
104934,0.037017426
104935,1
104936,0.440486503
104937,0.003318469
104938,0.00223819
104939,0.005045674
104940,0.015730029
104941,0.078279991
104942,0.001864546
104943,0.950496355
104944,0.000849196
104945,0.000928886
104946,0.002836445
104947,0.001966914
104948,0.006697593
104949,0.005408791
104950,1
104951,0.001831368
104952,0.002788605
104953,0.001780676
104954,0.018593911
104955,0.692446093
104956,0.002611407
104957,0.005336072
104958,0.016124298
104959,0.002602098
104960,1
104961,0.106023576
104962,0.007544981
104963,0.00158248
104964,0.002431045
104965,0.003196715
104966,1
104967,0.003840454
104968,0.004744222
104969,0.002297721
104970,0.021341206
104971,0.274716822
104972,0.001750482
104973,0.006129582
104974,0.001710632
104975,0.002910706
104976,0.017757786
104977,0.004076844
104978,0.000601707
104979,0.000920173
104980,0.001805426
104981,0.09016479
104982,0.002288869
104983,0.004537436
104984,0.003838269
104985,0.003829229
104986,0.012015259
104987,0.001467585
104988,0.003363
104989,0.003623854
104990,0.005087546
104991,0.111663503
104992,0.005699256
104993,0.000748603
104994,0.000570609
104995,0.000777851
104996,0.00427296
104997,0.00248396
104998,0.001554544
104999,0.00123024
105000,0.093655214
105001,0.000830185
105002,0.002408371
105003,0.001842013
105004,0.000971369
105005,0.017482546
105006,0.001655555
105007,0.609304873
105008,0.133664231
105009,0.002555868
105010,0.001249124
105011,0.000860193
105012,0.003381163
105013,0.002267517
105014,0.002268706
105015,0.003855132
105016,0.002022812
105017,0.001199673
105018,0.005405882
105019,0.001399445
105020,0.016802008
105021,0.002913202
105022,0.001884904
105023,0.000658858
105024,0.001385004
105025,0.000777928
105026,0.564435761
105027,0.132885912
105028,0.000743462
105029,0.002696118
105030,0.003631169
105031,0.000961165
105032,0.000807894
105033,0.002816879
105034,0.078103716
105035,0.002200708
105036,1
105037,0.001253594
105038,0.001137301
105039,0.002666361
105040,0.000833615
105041,0.023752059
105042,1
105043,0.020789765
105044,0.179841839
105045,0.003401363
105046,0.001988228
105047,0.002518892
105048,0.001419593
105049,0.332406032
105050,0.002121769
105051,0.001213423
105052,0.002386528
105053,0.00192763
105054,0.000942414
105055,0.004229724
105056,0.002456161
105057,1
105058,0.001921625
105059,0.002180372
105060,0.004640856
105061,0.05496325
105062,0.001783724
105063,0.002413388
105064,0.051323437
105065,0.007417946
105066,0.001504042
105067,0.001396775
105068,0.002367183
105069,0.002670844
105070,0.00139887
105071,1
105072,0.291653926
105073,0.002832527
105074,0.001241153
105075,0.001913393
105076,0.002657489
105077,0.005443552
105078,0.001697879
105079,0.024835376
105080,0.003095483
105081,0.001453141
105082,0.017551259
105083,0.00089118
105084,0.003078501
105085,0.003242552
105086,0.203402353
105087,0.003084976
105088,0.009530046
105089,0.001127271
105090,0.0018771
105091,1
105092,0.002783633
105093,0.003979528
105094,0.039254359
105095,0.055747865
105096,0.002071591
105097,0.00709364
105098,0.00515138
105099,0.001384686
105100,0.003304443
105101,0.006620338
105102,0.001184341
105103,0.019141729
105104,0.002409378
105105,0.00642731
105106,0.033196802
105107,0.008954463
105108,0.024606903
105109,0.009890709
105110,0.000551374
105111,0.164959718
105112,0.000689262
105113,0.001313824
105114,0.001214422
105115,0.061630174
105116,0.001976634
105117,0.002042251
105118,0.000613586
105119,0.10395476
105120,0.069342069
105121,0.03573586
105122,0.000626095
105123,0.03936001
105124,1
105125,0.003471477
105126,0.009978692
105127,0.003184992
105128,0.006494441
105129,0.017995369
105130,0.058212246
105131,0.004231526
105132,0.000940659
105133,0.026518297
105134,0.001357955
105135,0.027676611
105136,0.769857324
105137,0.001518963
105138,0.018117135
105139,0.001931816
105140,0.001280296
105141,0.603801125
105142,0.007678498
105143,0.162144366
105144,0.001007086
105145,0.003760568
105146,0.978972832
105147,0.021540319
105148,0.853005748
105149,0.005972722
105150,0.002980728
105151,0.002027256
105152,0.19372214
105153,1
105154,0.000909521
105155,0.001015304
105156,1
105157,0.001863937
105158,0.130342303
105159,0.002420976
105160,0.004252058
105161,0.006720097
105162,0.193341152
105163,0.010075348
105164,0.040474561
105165,0.043434516
105166,0.003305583
105167,1
105168,0.003267943
105169,0.013978741
105170,0.004748603
105171,1
105172,0.00050525
105173,0.003449942
105174,0.007177604
105175,0.003731625
105176,0.817326422
105177,0.000874616
105178,0.003320957
105179,0.004650539
105180,0.000743535
105181,0.029084581
105182,0.003150607
105183,0.003143343
105184,0.00093882
105185,0.000542242
105186,0.000601171
105187,0.000920761
105188,0.006696462
105189,0.003459953
105190,0.003460833
105191,0.000928514
105192,0.003332777
105193,1
105194,0.007521152
105195,0.005491389
105196,0.000933754
105197,0.157583784
105198,0.750020131
105199,0.028369296
105200,0.001577954
105201,0.003626303
105202,0.001269996
105203,0.003386127
105204,1
105205,0.001406311
105206,0.010183657
105207,0.045295858
105208,0.004222681
105209,0.076074525
105210,0.969487913
105211,0.007429769
105212,0.034061219
105213,0.003126666
105214,0.067767872
105215,0.060148892
105216,0.001802126
105217,0.004776737
105218,0.004696089
105219,0.002464068
105220,1
105221,0.068762813
105222,0.003250517
105223,0.403931374
105224,0.12256577
105225,0.013196462
105226,0.025679808
105227,0.001549076
105228,0.002151398
105229,0.001201835
105230,0.002373389
105231,0.014107951
105232,0.000748628
105233,1
105234,0.002904571
105235,0.051110363
105236,0.006458335
105237,0.066081293
105238,0.006854979
105239,0.005846805
105240,0.001486114
105241,0.001288672
105242,0.142116145
105243,0.003360427
105244,0.00105021
105245,0.062721009
105246,0.003050985
105247,1
105248,0.024785157
105249,0.981712703
105250,0.000755169
105251,0.00645132
105252,0.011325091
105253,0.011683485
105254,1
105255,0.001809592
105256,0.001332698
105257,0.027472888
105258,0.00376557
105259,0.643031641
105260,0.001159545
105261,0.000718886
105262,1
105263,0.001458728
105264,0.00217196
105265,0.00160927
105266,0.001577226
105267,0.010197353
105268,0.572986896
105269,0.001168868
105270,0.696049989
105271,1
105272,0.001338738
105273,0.00251672
105274,0.003579245
105275,0.001186999
105276,0.016204587
105277,0.020278887
105278,0.003927856
105279,0.005812508
105280,0.001094175
105281,0.001528983
105282,1
105283,0.017793324
105284,0.000878586
105285,0.001963385
105286,0.000816666
105287,0.001274521
105288,0.003611266
105289,0.981463228
105290,0.001030971
105291,0.001305406
105292,0.001763191
105293,0.001873397
105294,0.221867466
105295,0.000819435
105296,0.001034509
105297,0.066720915
105298,0.004363564
105299,0.003136227
105300,0.006182877
105301,0.001381532
105302,0.008645979
105303,0.001228162
105304,0.001533124
105305,0.001901716
105306,0.001082008
105307,0.001589736
105308,1
105309,0.003988459
105310,0.000940553
105311,0.002072406
105312,1
105313,0.006344392
105314,0.000872678
105315,0.001512295
105316,0.004200378
105317,0.001282507
105318,0.00072164
105319,1
105320,0.003259121
105321,0.00245534
105322,0.160854845
105323,0.00355078
105324,0.068665361
105325,0.001949196
105326,1
105327,0.002929498
105328,0.029793143
105329,0.002703887
105330,0.001064818
105331,0.010913798
105332,0.002533149
105333,0.000611948
105334,0.005077678
105335,0.001154615
105336,0.015013436
105337,0.001788701
105338,0.001545152
105339,0.00344575
105340,0.099148344
105341,0.000729847
105342,0.046166793
105343,0.015713517
105344,0.001933358
105345,0.002012629
105346,0.002984606
105347,0.002776239
105348,0.002172859
105349,0.00523888
105350,0.070372631
105351,0.017723372
105352,0.057444679
105353,0.002612721
105354,0.040139834
105355,0.002483048
105356,0.002201059
105357,0.069171854
105358,0.004020206
105359,0.005756882
105360,0.013924035
105361,0.039265867
105362,0.002814401
105363,0.037621573
105364,0.001193664
105365,0.001182963
105366,0.002202556
105367,0.000438475
105368,0.003681929
105369,0.00971357
105370,0.002750102
105371,0.001149777
105372,0.001476387
105373,0.002678218
105374,0.071540838
105375,0.003259047
105376,0.00239789
105377,0.002404593
105378,0.686876394
105379,0.000796478
105380,0.00553712
105381,0.006914595
105382,0.0015442
105383,0.003778613
105384,0.001076026
105385,0.640918977
105386,0.000875089
105387,0.000700657
105388,0.056660185
105389,0.005522126
105390,0.700635556
105391,0.004830305
105392,0.001474663
105393,0.016006547
105394,0.099288115
105395,0.001176145
105396,0.053818478
105397,1
105398,1
105399,0.003706867
105400,0.00074606
105401,0.003303164
105402,0.033602314
105403,0.098151935
105404,0.001562534
105405,1
105406,0.000687913
105407,0.002422938
105408,0.000966359
105409,0.065037922
105410,0.008102777
105411,0.003180953
105412,0.001968584
105413,0.001951545
105414,0.000758261
105415,0.002585976
105416,0.018706135
105417,0.012715809
105418,0.001005206
105419,0.00361422
105420,0.001557941
105421,0.000926685
105422,0.015644021
105423,0.002083628
105424,0.021705778
105425,1
105426,0.281871909
105427,0.004459092
105428,0.002136322
105429,0.853824745
105430,0.001707963
105431,0.003867416
105432,0.000683791
105433,0.008026284
105434,0.010953491
105435,0.0011407
105436,0.003762806
105437,0.003581067
105438,0.020054072
105439,0.025163217
105440,0.000831261
105441,0.234218512
105442,0.691641996
105443,0.001935524
105444,0.002634851
105445,0.000916477
105446,0.001988019
105447,0.24062058
105448,0.207241351
105449,0.002577109
105450,0.001464029
105451,0.002051822
105452,1
105453,0.001225265
105454,0.00651496
105455,0.027211396
105456,0.001010414
105457,0.046067523
105458,0.194624095
105459,0.000964984
105460,0.054577452
105461,0.071983584
105462,0.033636883
105463,0.001770944
105464,0.001480895
105465,0.684609828
105466,0.002673589
105467,0.020605644
105468,0.000901108
105469,0.001366335
105470,0.003131559
105471,0.202323678
105472,0.000790218
105473,0.000455717
105474,0.01538819
105475,0.001030335
105476,0.001356181
105477,0.002317161
105478,0.002929574
105479,0.012566005
105480,0.002546923
105481,0.004155107
105482,0.00211036
105483,0.000915181
105484,0.001536334
105485,0.095266282
105486,0.00206753
105487,0.002453834
105488,0.001529091
105489,0.002276854
105490,0.00195888
105491,0.001365095
105492,0.002461428
105493,0.003099246
105494,0.02473874
105495,0.001542476
105496,0.120468667
105497,0.003619981
105498,0.002379681
105499,0.0026038
105500,0.002592358
105501,0.001776213
105502,0.000703623
105503,0.145517512
105504,0.038940576
105505,0.007782545
105506,0.001638604
105507,0.401669897
105508,0.004066916
105509,0.170176869
105510,0.062053269
105511,0.179079661
105512,0.000705292
105513,0.002686685
105514,0.267622235
105515,1
105516,0.525480017
105517,0.00366898
105518,0.048273638
105519,0.003867428
105520,0.008484879
105521,0.001204822
105522,0.002966374
105523,0.002966848
105524,0.001333996
105525,0.001893954
105526,1
105527,0.000954549
105528,0.001846143
105529,0.00344167
105530,0.002386944
105531,0.000907052
105532,0.017982247
105533,0.000871763
105534,0.016276144
105535,0.02638466
105536,0.000611211
105537,0.006523179
105538,0.006555786
105539,0.001250012
105540,0.000843341
105541,0.020948185
105542,0.909910987
105543,0.023034118
105544,0.017397623
105545,0.001184771
105546,0.001030399
105547,1
105548,0.002326179
105549,0.009259695
105550,0.466299476
105551,0.004529047
105552,0.001540528
105553,0.00840304
105554,1
105555,0.002413885
105556,0.002155871
105557,0.000677756
105558,0.003758894
105559,0.001375296
105560,0.002383915
105561,0.411274841
105562,0.001163353
105563,0.002855418
105564,0.022608974
105565,0.005309028
105566,0.001040043
105567,0.003177733
105568,0.002179386
105569,0.001666553
105570,0.002792558
105571,0.000663383
105572,0.001471326
105573,0.001584619
105574,0.00061489
105575,0.003027556
105576,0.012448725
105577,0.003074945
105578,0.310326731
105579,0.000958561
105580,0.000769819
105581,0.081038113
105582,0.0018473
105583,0.004566451
105584,0.001682523
105585,0.000828798
105586,0.10899064
105587,0.006874931
105588,0.022119093
105589,0.986249913
105590,0.125872807
105591,0.192397989
105592,0.008148972
105593,0.002198207
105594,0.016194645
105595,0.013860846
105596,0.001416523
105597,0.011089371
105598,0.02182732
105599,0.125050712
105600,0.002578717
105601,0.041483597
105602,0.005716667
105603,0.001509383
105604,0.00319579
105605,0.018528617
105606,0.006185081
105607,0.001175002
105608,0.001356941
105609,1
105610,0.008090448
105611,0.000746929
105612,0.009234671
105613,0.032438405
105614,0.006891583
105615,0.105827
105616,0.006428656
105617,0.00296025
105618,0.003686409
105619,0.009036208
105620,0.003311982
105621,0.001404927
105622,0.00177453
105623,0.274310806
105624,0.001288641
105625,0.01510937
105626,0.003584183
105627,0.010674347
105628,0.48880725
105629,0.002290406
105630,0.007743299
105631,0.008527959
105632,0.013230136
105633,0.426908101
105634,0.001830318
105635,0.099521369
105636,0.00160203
105637,0.038607314
105638,0.002920747
105639,0.00551684
105640,0.106885414
105641,0.013001674
105642,0.001392332
105643,0.01346022
105644,0.000863339
105645,0.003200283
105646,0.002477729
105647,0.00107662
105648,0.005145897
105649,0.001514756
105650,0.001948844
105651,0.000974046
105652,0.011039096
105653,0.001486829
105654,0.094870913
105655,0.00464196
105656,0.038038197
105657,0.001638703
105658,0.001657225
105659,0.00112912
105660,0.305414432
105661,0.00064831
105662,0.00194829
105663,0.403527372
105664,0.002338143
105665,0.029862382
105666,0.073507609
105667,0.004668162
105668,0.623132746
105669,0.001047948
105670,0.005035498
105671,0.000586355
105672,0.001430782
105673,0.015809257
105674,0.001743917
105675,0.012691375
105676,0.018846107
105677,0.000378126
105678,0.001260444
105679,0.053645963
105680,0.312315003
105681,0.05784028
105682,1
105683,0.020015082
105684,0.007133154
105685,0.001640876
105686,0.001485233
105687,0.003683483
105688,0.001349375
105689,0.009498517
105690,0.028213506
105691,0.059365214
105692,0.005061729
105693,0.002845947
105694,0.005565804
105695,0.07020017
105696,0.002108273
105697,0.200191937
105698,0.103891717
105699,0.001800694
105700,0.002431334
105701,0.001315394
105702,0.011688952
105703,0.002791648
105704,0.008019522
105705,0.109573889
105706,0.003394125
105707,0.001710609
105708,0.004456751
105709,0.007378847
105710,0.00146723
105711,1
105712,0.002058152
105713,1
105714,0.00059298
105715,0.001568239
105716,0.105708085
105717,0.002525819
105718,0.001600874
105719,0.001244124
105720,0.001007396
